Company	Investor	category_list	raised_amount_usd	Valuation ($B)	funded_at	Country	Industry	Select Investors
Flipkart	Singapore GIC	E-Commerce|Online Shopping	1000000000	$15	8/6/2012	India	eCommerce/Marketplace	Accel Partners, Digital Sky Technologies, Iconiq Capital
Flipkart	Sofina	E-Commerce|Online Shopping	1000000000	$15	8/6/2012	India	eCommerce/Marketplace	Accel Partners, Digital Sky Technologies, Iconiq Capital
Flipkart	Sofina	E-Commerce|Online Shopping	160000000	$15	8/6/2012	India	eCommerce/Marketplace	Accel Partners, Digital Sky Technologies, Iconiq Capital
Flipkart	Steadview Capital	E-Commerce|Online Shopping	700000000	$15	8/6/2012	India	eCommerce/Marketplace	Accel Partners, Digital Sky Technologies, Iconiq Capital
Flipkart	Steadview Capital	E-Commerce|Online Shopping	700000000	$15	8/6/2012	India	eCommerce/Marketplace	Accel Partners, Digital Sky Technologies, Iconiq Capital
Flipkart	T. Rowe Price	E-Commerce|Online Shopping	700000000	$15	8/6/2012	India	eCommerce/Marketplace	Accel Partners, Digital Sky Technologies, Iconiq Capital
Flipkart	Tiger Global Management	E-Commerce|Online Shopping	10000000	$15	8/6/2012	India	eCommerce/Marketplace	Accel Partners, Digital Sky Technologies, Iconiq Capital
Flipkart	Tiger Global Management	E-Commerce|Online Shopping	1000000000	$15	8/6/2012	India	eCommerce/Marketplace	Accel Partners, Digital Sky Technologies, Iconiq Capital
Flipkart	Tiger Global Management	E-Commerce|Online Shopping	150000000	$15	8/6/2012	India	eCommerce/Marketplace	Accel Partners, Digital Sky Technologies, Iconiq Capital
Flipkart	Tiger Global Management	E-Commerce|Online Shopping	160000000	$15	8/6/2012	India	eCommerce/Marketplace	Accel Partners, Digital Sky Technologies, Iconiq Capital
Flipkart	Tiger Global Management	E-Commerce|Online Shopping	20000000	$15	8/6/2012	India	eCommerce/Marketplace	Accel Partners, Digital Sky Technologies, Iconiq Capital
Flipkart	Tiger Global Management	E-Commerce|Online Shopping	200000000	$15	8/6/2012	India	eCommerce/Marketplace	Accel Partners, Digital Sky Technologies, Iconiq Capital
Flipkart	Tiger Global Management	E-Commerce|Online Shopping	210000000	$15	8/6/2012	India	eCommerce/Marketplace	Accel Partners, Digital Sky Technologies, Iconiq Capital
Flipkart	Tiger Global Management	E-Commerce|Online Shopping	700000000	$15	8/6/2012	India	eCommerce/Marketplace	Accel Partners, Digital Sky Technologies, Iconiq Capital
Flipkart	Tiger Global Management	E-Commerce|Online Shopping	700000000	$15	8/6/2012	India	eCommerce/Marketplace	Accel Partners, Digital Sky Technologies, Iconiq Capital
Flipkart	Vulcan Capital	E-Commerce|Online Shopping	160000000	$15	8/6/2012	India	eCommerce/Marketplace	Accel Partners, Digital Sky Technologies, Iconiq Capital
ForeScout Technologies, Inc.	Accel	Network Security	10000000	$1	12/9/2015	USA	Cybersecurity	Wellington Management, Accel Partners, Intel Capital
ForeScout Technologies, Inc.	Accel	Network Security	12000000	$1	12/9/2015	USA	Cybersecurity	Wellington Management, Accel Partners, Intel Capital
ForeScout Technologies, Inc.	Accel	Network Security	4380000	$1	12/9/2015	USA	Cybersecurity	Wellington Management, Accel Partners, Intel Capital
ForeScout Technologies, Inc.	Accel	Network Security	8000000	$1	12/9/2015	USA	Cybersecurity	Wellington Management, Accel Partners, Intel Capital
ForeScout Technologies, Inc.	Amadeus Capital Partners	Network Security	10000000	$1	12/9/2015	USA	Cybersecurity	Wellington Management, Accel Partners, Intel Capital
ForeScout Technologies, Inc.	Amadeus Capital Partners	Network Security	4380000	$1	12/9/2015	USA	Cybersecurity	Wellington Management, Accel Partners, Intel Capital
ForeScout Technologies, Inc.	Amadeus Capital Partners	Network Security	8000000	$1	12/9/2015	USA	Cybersecurity	Wellington Management, Accel Partners, Intel Capital
ForeScout Technologies, Inc.	ITOCHU Corporation	Network Security	10000000	$1	12/9/2015	USA	Cybersecurity	Wellington Management, Accel Partners, Intel Capital
ForeScout Technologies, Inc.	Meritech Capital Partners	Network Security	10000000	$1	12/9/2015	USA	Cybersecurity	Wellington Management, Accel Partners, Intel Capital
ForeScout Technologies, Inc.	Meritech Capital Partners	Network Security	4380000	$1	12/9/2015	USA	Cybersecurity	Wellington Management, Accel Partners, Intel Capital
ForeScout Technologies, Inc.	Meritech Capital Partners	Network Security	8000000	$1	12/9/2015	USA	Cybersecurity	Wellington Management, Accel Partners, Intel Capital
ForeScout Technologies, Inc.	Pitango Venture Capital	Network Security	10000000	$1	12/9/2015	USA	Cybersecurity	Wellington Management, Accel Partners, Intel Capital
ForeScout Technologies, Inc.	Pitango Venture Capital	Network Security	12000000	$1	12/9/2015	USA	Cybersecurity	Wellington Management, Accel Partners, Intel Capital
ForeScout Technologies, Inc.	Pitango Venture Capital	Network Security	4380000	$1	12/9/2015	USA	Cybersecurity	Wellington Management, Accel Partners, Intel Capital
ForeScout Technologies, Inc.	Pitango Venture Capital	Network Security	8000000	$1	12/9/2015	USA	Cybersecurity	Wellington Management, Accel Partners, Intel Capital
Funding Circle	Accel	Finance|Financial Services|Personal Finance	37000000	$1	4/23/2015	United Kingdom	Fintech	Accel Partners, Index Ventures, Ribbit Capital
Funding Circle	Accel	Finance|Financial Services|Personal Finance	65000000	$1	4/23/2015	United Kingdom	Fintech	Accel Partners, Index Ventures, Ribbit Capital
Funding Circle	Baillie Gifford	Finance|Financial Services|Personal Finance	150000000	$1	4/23/2015	United Kingdom	Fintech	Accel Partners, Index Ventures, Ribbit Capital
Funding Circle	BlackRock	Finance|Financial Services|Personal Finance	150000000	$1	4/23/2015	United Kingdom	Fintech	Accel Partners, Index Ventures, Ribbit Capital
Funding Circle	DST Global	Finance|Financial Services|Personal Finance	150000000	$1	4/23/2015	United Kingdom	Fintech	Accel Partners, Index Ventures, Ribbit Capital
Funding Circle	Index Ventures	Finance|Financial Services|Personal Finance	16000000	$1	4/23/2015	United Kingdom	Fintech	Accel Partners, Index Ventures, Ribbit Capital
Funding Circle	Index Ventures	Finance|Financial Services|Personal Finance	37000000	$1	4/23/2015	United Kingdom	Fintech	Accel Partners, Index Ventures, Ribbit Capital
Funding Circle	Index Ventures	Finance|Financial Services|Personal Finance	4137070	$1	4/23/2015	United Kingdom	Fintech	Accel Partners, Index Ventures, Ribbit Capital
Funding Circle	Index Ventures	Finance|Financial Services|Personal Finance	65000000	$1	4/23/2015	United Kingdom	Fintech	Accel Partners, Index Ventures, Ribbit Capital
Funding Circle	Ribbit Capital	Finance|Financial Services|Personal Finance	37000000	$1	4/23/2015	United Kingdom	Fintech	Accel Partners, Index Ventures, Ribbit Capital
Funding Circle	Ribbit Capital	Finance|Financial Services|Personal Finance	65000000	$1	4/23/2015	United Kingdom	Fintech	Accel Partners, Index Ventures, Ribbit Capital
Funding Circle	Sands Capital Ventures	Finance|Financial Services|Personal Finance	150000000	$1	4/23/2015	United Kingdom	Fintech	Accel Partners, Index Ventures, Ribbit Capital
Funding Circle	Temasek Holdings	Finance|Financial Services|Personal Finance	150000000	$1	4/23/2015	United Kingdom	Fintech	Accel Partners, Index Ventures, Ribbit Capital
Funding Circle	Union Square Ventures	Finance|Financial Services|Personal Finance	16000000	$1	4/23/2015	United Kingdom	Fintech	Accel Partners, Index Ventures, Ribbit Capital
Funding Circle	Union Square Ventures	Finance|Financial Services|Personal Finance	37000000	$1	4/23/2015	United Kingdom	Fintech	Accel Partners, Index Ventures, Ribbit Capital
Funding Circle	Union Square Ventures	Finance|Financial Services|Personal Finance	65000000	$1	4/23/2015	United Kingdom	Fintech	Accel Partners, Index Ventures, Ribbit Capital
Garena	Toivo Annus	Content Creators|Messaging|Mobile Games|Online Gaming|Payments|Social Network Media	2000000	$3.75	3/15/2015	Singapore	Mobile Software & Services	Keytone Ventures, Khazanah Nasional Berhad, General Atlantic
GitHub	Andreessen Horowitz	Internet|Services|Software	100000000	$2	7/30/2015	USA	Internet Software & Services	Sequoia Capital, Thrive Capital, SV Angel
GitHub	Andreessen Horowitz	Internet|Services|Software	250000000	$2	7/30/2015	USA	Internet Software & Services	Sequoia Capital, Thrive Capital, SV Angel
GitHub	IVP	Internet|Services|Software	250000000	$2	7/30/2015	USA	Internet Software & Services	Sequoia Capital, Thrive Capital, SV Angel
GitHub	SV Angel	Internet|Services|Software	100000000	$2	7/30/2015	USA	Internet Software & Services	Sequoia Capital, Thrive Capital, SV Angel
GitHub	Sequoia Capital	Internet|Services|Software	250000000	$2	7/30/2015	USA	Internet Software & Services	Sequoia Capital, Thrive Capital, SV Angel
GitHub	Thrive Capital	Internet|Services|Software	250000000	$2	7/30/2015	USA	Internet Software & Services	Sequoia Capital, Thrive Capital, SV Angel
Global Fashion Group	Furthermore	Fashion	167000000	$1.13	4/8/2015	Luxembourg	eCommerce/Marketplace	Access Industries, Rocket Internet, Tengelmann Ventures
Global Fashion Group	Investment AB Kinnevik	Fashion	167000000	$1.13	4/8/2015	Luxembourg	eCommerce/Marketplace	Access Industries, Rocket Internet, Tengelmann Ventures
Global Fashion Group	Rocket Internet	Fashion	167000000	$1.13	4/8/2015	Luxembourg	eCommerce/Marketplace	Access Industries, Rocket Internet, Tengelmann Ventures
Global Fashion Group	Tengelmann Ventures	E-Commerce|Fashion	35000000	$1.13	4/8/2015	Luxembourg	eCommerce/Marketplace	Access Industries, Rocket Internet, Tengelmann Ventures
Global Fashion Group	Verlinvest	E-Commerce|Fashion	35000000	$1.13	4/8/2015	Luxembourg	eCommerce/Marketplace	Access Industries, Rocket Internet, Tengelmann Ventures
GrabTaxi	China Investment Corporation	Travel	350000000	$1.5	12/4/2014	Singapore	On-Demand	GGV Capital, Vertex Venture Holdings, Softbank Corp.
GrabTaxi	Coatue Management	Travel	350000000	$1.5	12/4/2014	Singapore	On-Demand	GGV Capital, Vertex Venture Holdings, Softbank Corp.
GrabTaxi	GGV Capital	Travel	15000000	$1.5	12/4/2014	Singapore	On-Demand	GGV Capital, Vertex Venture Holdings, Softbank Corp.
GrabTaxi	GGV Capital	Travel	65000000	$1.5	12/4/2014	Singapore	On-Demand	GGV Capital, Vertex Venture Holdings, Softbank Corp.
GrabTaxi	Hillhouse Capital Group	Travel	65000000	$1.5	12/4/2014	Singapore	On-Demand	GGV Capital, Vertex Venture Holdings, Softbank Corp.
GrabTaxi	Qunar.com	Travel	15000000	$1.5	12/4/2014	Singapore	On-Demand	GGV Capital, Vertex Venture Holdings, Softbank Corp.
GrabTaxi	Qunar.com	Travel	65000000	$1.5	12/4/2014	Singapore	On-Demand	GGV Capital, Vertex Venture Holdings, Softbank Corp.
GrabTaxi	SoftBank	Travel	350000000	$1.5	12/4/2014	Singapore	On-Demand	GGV Capital, Vertex Venture Holdings, Softbank Corp.
GrabTaxi	SoftBank Capital	Travel	250000000	$1.5	12/4/2014	Singapore	On-Demand	GGV Capital, Vertex Venture Holdings, Softbank Corp.
GrabTaxi	Tiger Global Management	Travel	350000000	$1.5	12/4/2014	Singapore	On-Demand	GGV Capital, Vertex Venture Holdings, Softbank Corp.
GrabTaxi	Tiger Global Management	Travel	65000000	$1.5	12/4/2014	Singapore	On-Demand	GGV Capital, Vertex Venture Holdings, Softbank Corp.
GrabTaxi	Vertex Ventures	Travel	15000000	$1.5	12/4/2014	Singapore	On-Demand	GGV Capital, Vertex Venture Holdings, Softbank Corp.
GrabTaxi	Vertex Ventures	Travel	65000000	$1.5	12/4/2014	Singapore	On-Demand	GGV Capital, Vertex Venture Holdings, Softbank Corp.
Guahao	China Development Industrial Bank (CDIB)	Health and Wellness|Health Care|Medical	395000000	$1.5	9/22/2015	China	Healthcare	Tencent, Morningside Group
Guahao	Fosun International	Health and Wellness|Health Care|Medical	395000000	$1.5	9/22/2015	China	Healthcare	Tencent, Morningside Group
Guahao	Goldman Sachs	Health and Wellness|Health Care|Medical	395000000	$1.5	9/22/2015	China	Healthcare	Tencent, Morningside Group
Guahao	Hillhouse Capital Group	Health and Wellness|Health Care|Medical	395000000	$1.5	9/22/2015	China	Healthcare	Tencent, Morningside Group
Guahao	Tencent Holdings	Health and Wellness|Health Care|Medical	100000000	$1.5	9/22/2015	China	Healthcare	Tencent, Morningside Group
Guahao	Tencent Holdings	Health and Wellness|Health Care|Medical	395000000	$1.5	9/22/2015	China	Healthcare	Tencent, Morningside Group
Gusto	AFSquare	Financial Services|Personal Finance|Software	20000000	$1	12/18/2015	USA	Fintech	General Catalyst Partners, Google Ventures, Kleiner Perkins Caufield & Byers
Gusto	Aaron Levie	Financial Services|Personal Finance|Software	6100000	$1	12/18/2015	USA	Fintech	General Catalyst Partners, Google Ventures, Kleiner Perkins Caufield & Byers
Gusto	Altimeter Capital	Financial Services|Personal Finance|Software	60000000	$1	12/18/2015	USA	Fintech	General Catalyst Partners, Google Ventures, Kleiner Perkins Caufield & Byers
Gusto	Benjamin Ling	Financial Services|Personal Finance|Software	6100000	$1	12/18/2015	USA	Fintech	General Catalyst Partners, Google Ventures, Kleiner Perkins Caufield & Byers
Gusto	Bobby Yazdani	Financial Services|Personal Finance|Software	6100000	$1	12/18/2015	USA	Fintech	General Catalyst Partners, Google Ventures, Kleiner Perkins Caufield & Byers
Gusto	Dan Rose	Financial Services|Personal Finance|Software	6100000	$1	12/18/2015	USA	Fintech	General Catalyst Partners, Google Ventures, Kleiner Perkins Caufield & Byers
Gusto	Data Collective	Financial Services|Personal Finance|Software	6100000	$1	12/18/2015	USA	Fintech	General Catalyst Partners, Google Ventures, Kleiner Perkins Caufield & Byers
Gusto	David Sacks	Financial Services|Personal Finance|Software	6100000	$1	12/18/2015	USA	Fintech	General Catalyst Partners, Google Ventures, Kleiner Perkins Caufield & Byers
Gusto	Drew Houston	Financial Services|Personal Finance|Software	6100000	$1	12/18/2015	USA	Fintech	General Catalyst Partners, Google Ventures, Kleiner Perkins Caufield & Byers
Gusto	Elad Gil	Financial Services|Personal Finance|Software	6100000	$1	12/18/2015	USA	Fintech	General Catalyst Partners, Google Ventures, Kleiner Perkins Caufield & Byers
Gusto	Elevate Ventures	Mobile	1300000	$1	12/18/2015	USA	Fintech	General Catalyst Partners, Google Ventures, Kleiner Perkins Caufield & Byers
Gusto	Emergence Capital Partners	Financial Services|Personal Finance|Software	60000000	$1	12/18/2015	USA	Fintech	General Catalyst Partners, Google Ventures, Kleiner Perkins Caufield & Byers
Gusto	General Catalyst Partners	Financial Services|Personal Finance|Software	20000000	$1	12/18/2015	USA	Fintech	General Catalyst Partners, Google Ventures, Kleiner Perkins Caufield & Byers
Gusto	General Catalyst Partners	Financial Services|Personal Finance|Software	60000000	$1	12/18/2015	USA	Fintech	General Catalyst Partners, Google Ventures, Kleiner Perkins Caufield & Byers
Gusto	Glynn Capital Management	Financial Services|Personal Finance|Software	60000000	$1	12/18/2015	USA	Fintech	General Catalyst Partners, Google Ventures, Kleiner Perkins Caufield & Byers
Gusto	Google Capital	Financial Services|Personal Finance|Software	60000000	$1	12/18/2015	USA	Fintech	General Catalyst Partners, Google Ventures, Kleiner Perkins Caufield & Byers
Gusto	Google Ventures	Financial Services|Personal Finance|Software	6100000	$1	12/18/2015	USA	Fintech	General Catalyst Partners, Google Ventures, Kleiner Perkins Caufield & Byers
Gusto	Jawed Karim	Financial Services|Personal Finance|Software	6100000	$1	12/18/2015	USA	Fintech	General Catalyst Partners, Google Ventures, Kleiner Perkins Caufield & Byers
Gusto	Jeremy Stoppelman	Financial Services|Personal Finance|Software	6100000	$1	12/18/2015	USA	Fintech	General Catalyst Partners, Google Ventures, Kleiner Perkins Caufield & Byers
Gusto	Joshua Schachter	Financial Services|Personal Finance|Software	6100000	$1	12/18/2015	USA	Fintech	General Catalyst Partners, Google Ventures, Kleiner Perkins Caufield & Byers
Gusto	Julia Popowitz	Financial Services|Personal Finance|Software	6100000	$1	12/18/2015	USA	Fintech	General Catalyst Partners, Google Ventures, Kleiner Perkins Caufield & Byers
Gusto	Kleiner Perkins Caufield & Byers	Financial Services|Personal Finance|Software	20000000	$1	12/18/2015	USA	Fintech	General Catalyst Partners, Google Ventures, Kleiner Perkins Caufield & Byers
Gusto	Kleiner Perkins Caufield & Byers	Financial Services|Personal Finance|Software	60000000	$1	12/18/2015	USA	Fintech	General Catalyst Partners, Google Ventures, Kleiner Perkins Caufield & Byers
Gusto	Kris Duggan	Financial Services|Personal Finance|Software	6100000	$1	12/18/2015	USA	Fintech	General Catalyst Partners, Google Ventures, Kleiner Perkins Caufield & Byers
Gusto	Larry Augustin	Financial Services|Personal Finance|Software	6100000	$1	12/18/2015	USA	Fintech	General Catalyst Partners, Google Ventures, Kleiner Perkins Caufield & Byers
Gusto	Lee Linden	Financial Services|Personal Finance|Software	6100000	$1	12/18/2015	USA	Fintech	General Catalyst Partners, Google Ventures, Kleiner Perkins Caufield & Byers
Gusto	Mark Leslie	Financial Services|Personal Finance|Software	6100000	$1	12/18/2015	USA	Fintech	General Catalyst Partners, Google Ventures, Kleiner Perkins Caufield & Byers
Gusto	Obvious Ventures	Financial Services|Personal Finance|Software	20000000	$1	12/18/2015	USA	Fintech	General Catalyst Partners, Google Ventures, Kleiner Perkins Caufield & Byers
Gusto	Paul Buchheit	Financial Services|Personal Finance|Software	6100000	$1	12/18/2015	USA	Fintech	General Catalyst Partners, Google Ventures, Kleiner Perkins Caufield & Byers
Gusto	Pejman Nozad	Financial Services|Personal Finance|Software	6100000	$1	12/18/2015	USA	Fintech	General Catalyst Partners, Google Ventures, Kleiner Perkins Caufield & Byers
Gusto	Ram Shriram	Financial Services|Personal Finance|Software	6100000	$1	12/18/2015	USA	Fintech	General Catalyst Partners, Google Ventures, Kleiner Perkins Caufield & Byers
Gusto	Ribbit Capital	Financial Services|Personal Finance|Software	60000000	$1	12/18/2015	USA	Fintech	General Catalyst Partners, Google Ventures, Kleiner Perkins Caufield & Byers
